site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
194-212 Chapel Lane,,,2017-12-31,,0.21,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.226653 53.527117),High_Cap_030,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/High-Cap-030
Plant Terrace Hill Lane,,,2017-12-31,,0.21,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.213287 53.532876),High_Cap_032,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/High-Cap-032
Clowes Street,,,2017-12-31,,0.24,12,12,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.193352 53.468751),Gort_N_Cap_042,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Gort-N-Cap-042
Bank Street/Fairclough Street,,,2017-12-31,,0.39,20,20,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.190272 53.487281),Anco_Cap_052,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-052
Ashton Old Road,,,2017-12-31,,0.28,14,14,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.150764 53.472291),Brad_Cap_072,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Brad-Cap-072
95 Palatine Road,,,2017-12-31,,0.26,24,24,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.235446 53.425988),Did_W_Cap_016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Did-W-Cap-016
30 Palatine Road,,,2017-12-31,,0.23,16,16,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.231741 53.430939),Old _Cap_006,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Old--Cap-006
Hyde Road,,,2017-12-31,,0.53,27,27,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.169686 53.460967),Gort_N_Cap_029,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Gort-N-Cap-029
Rear of Horton Road/Hart Road,,,2017-12-31,,0.19,13,13,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.237316 53.448313),Fall_Cap_010,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Fall-Cap-010
Acomb Street,,,2017-12-31,,0.24,36,36,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.232718 53.461158),Moss_Cap_017,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Moss-Cap-017
Carolside Upper Park Road,,,2017-12-31,,0.16,12,12,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.220601 53.456731),Rush_Cap_011,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Rush-Cap-011
Moseley Road/Railway,,,2017-12-31,,0.65,46,46,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.205241 53.441424),Leve_Cap_005,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Leve-Cap-005
Jactin House,,,2017-12-31,,0.1,11,11,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.228052 53.484338),Anco_Cap_152,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-152
NMHG School Croft Hill Road,,,2017-12-31,,4.56,210,210,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.190443 53.519001),Char_Cap_004,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Char-Cap-004
Albine Street,,,2017-12-31,,0.8,30,30,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.200506 53.51325),Harp_Cap_015,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-015
"Club, Deptford Avenue/ Greenbrow",,,2017-12-31,,0.22,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.280664 53.381973),Bagu_Cap_016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Bagu-Cap-016
Greenbrow Road,,,2017-12-31,,0.44,39,39,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.285396 53.385836),Bagu_Cap_007,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Bagu-Cap-007
Fenside Road,,,2017-12-31,,0.44,22,22,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.252743 53.391321),Shar_Cap_012,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Shar-Cap-012
Stancliffe Road,,,2017-12-31,,0.36,18,18,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.248977 53.390169),Shar_Cap_014,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Shar-Cap-014
Greenwood Road/Honford Road,,,2017-12-31,,0.2,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.271953 53.387863),Shar_Cap_018,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Shar-Cap-018
377-385 Wilmslow Road,,,2017-12-31,,0.21,29,29,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.221003 53.43842),With_Cap_014,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/With-Cap-014
School Street,,,2017-12-31,,0.02,14,14,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.23493 53.488118),Anco_Cap_324,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-324
177-179 Mauldeth Road,,,2017-12-31,,0.11,17,17,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.209447 53.43339),With_Cap_006,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/With-Cap-006
Adj 303 Greenbrow Road,,,2017-12-31,,0.06,11,11,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.285697 53.379291),Bagu_Cap_022,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Bagu-Cap-022
Chorlton District Centre,,,2017-12-31,,1.75,350,350,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.279022 53.443306),Chor_Cap_030,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Chor-Cap-030
Riverdale Road/Inchcape Drive,,,2017-12-31,,0.62,18,18,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.233975 53.528172),High_Cap_073,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/High-Cap-073
59 Upper Chorlton Road,,,2017-12-31,,0.17,16,16,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.260077 53.457245),Whal_Cap_028,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Whal-Cap-028
"Hostel Site, Downing Street",yes,,2017-12-31,,0.26,31,31,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.228756 53.472257),Ardw_Cap_102,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Ardw-Cap-102
Crown & Poland St Industrial Estates,,,2017-12-31,,0.7,77,77,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.225202 53.486762),Anco_Cap_320,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-320
"Station Car Park, Farm Side Place",,,2017-12-31,,0.21,11,11,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.192294 53.4447),Leve_Cap_049,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Leve-Cap-049
Pub north of Victoria Avenue East,,,2017-12-31,,0.31,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.204864 53.53192),Char_Cap_033,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Char-Cap-033
Crown Street (Plot C - Great Jackson Street MP),,,2017-12-31,,2.43,594,594,To be developed in line with the Gt Jackson St Strategic Regeneration Frameworkhttp://www.manchester.gov.uk/downloads/download/6806/great_jackson_street_srf_november_2017. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.254939 53.472015),CC_Cap_002,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-002
Trinity Islands (St John's Masterplan),yes,,2017-12-31,,1.78,1390,1390,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.261279 53.476622),CC_Cap_005,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-005
Mayfield Development Area,yes,,2017-12-31,,11.22,1300,1300,Mixed use development. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.226178 53.474823),CC_Cap_007,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-007
344 Wilmslow Road,,,2017-12-31,,0.19,13,13,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.221174 53.439382),Old_Cap_018,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Old-Cap-018
28-30 Oldham Street,,,2017-12-31,,0.07,14,14,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.23499 53.48268),CC_Cap_014,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-014
32-40 Oldham Road,,,2017-12-31,,0.05,28,28,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.231222 53.485339),Anco_Cap_327,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-327
Oldham Road/City Boundary,,,2017-12-31,,0.17,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.177291 53.504199),Mile_Cap_083,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-083
31 Range Rd/131 Withington Rd,,,2017-12-31,,0.19,29,29,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.257111 53.452533),Whal_Cap_030,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Whal-Cap-030
"Bainbridge House, London Road",,,2017-12-31,,0.13,25,25,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.231488 53.476053),CC_Cap_008,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-008
Gorton Central Masterplan Area,yes,,2017-12-31,,15.49,200,200,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.185836 53.462129),Gort_N_Cap_026,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Gort-N-Cap-026
Jacksons Brickworks Briscoe Lane,,,2017-12-31,,11.32,300,300,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.187025 53.499537),Mile_Cap_002,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-002
Brook Villas Church Lane,,,2017-12-31,,0.2,25,25,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.207153 53.509616),Harp_Cap_094,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-094
Port Street/Houldsworth Street,,,2017-12-31,,0.6,150,150,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.231132 53.482633),Anco_Cap_331,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-331
1122-1136 Stockport Road,,,2017-12-31,,0.12,28,28,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.186257 53.437968),Leve_Cap_053,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Leve-Cap-053
Adjacent 45 Slack Road,,,2017-12-31,,0.24,19,19,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.220074 53.518096),Harp_Cap_023,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-023
Mirabel Street,,,2017-12-31,,0.05,39,39,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.245566 53.487611),Chee_Cap_084,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Chee-Cap-084
"Presbytery, Alexandra Road South",,,2017-12-31,,0.44,13,13,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.250752 53.446641),Whal_Cap_034,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Whal-Cap-034
"Deneside Care Home, Silchester Drive",,,2017-12-31,,0.24,12,12,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.213451 53.502567),Harp_Cap_093,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-093
Birley Fields Site M Bonsall Street (STUDENT),,,2017-12-31,,0.68,80,80,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.244093 53.467004),Hulm_Cap_060,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Hulm-Cap-060
Melland Road,yes,,2017-12-31,,2.87,131,131,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.17738 53.453405),Gort_S_Cap_051,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Gort-S-Cap-051
Longhurst Road,yes,,2017-12-31,,0.83,25,25,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.230812 53.531837),High_Cap_078,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/High-Cap-078
174 Palatine Road,,,2017-12-31,,0.12,12,12,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.243241 53.420588),Did_W_CAP_033,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Did-W-CAP-033
Hulme High Street/Moss Lane East,,,2017-12-31,,0.19,50,50,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.247773 53.460013),Hulm_Cap_001,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Hulm-Cap-001
396 Wilmslow Road,,,2017-12-31,,0.22,28,28,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.225779 53.43629),Old_Cap_001,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Old-Cap-001
Golden Lion,yes,,2017-12-31,,0.49,34,34,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.217899 53.508635),Harp_Cap_001,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-001
47/59 Rochdale Road,,,2017-12-31,,0.14,50,50,Mixed use development. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.233391 53.487914),Anco_CON_11,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-CON-11
Ashton Old Road/Lees Street,,,2017-12-31,,0.27,22,22,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.168407 53.472699),Brad_Cap_084,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Brad-Cap-084
